date,agent,call_type,shift,duration_min,crm_response_s,skill_match,delay_cause,resolved,phase,week
2025-06-25,Agent_12,Refund,Afternoon,8.36,1.44,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_23,Account,Night,17.67,1.73,False,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_20,Technical,Morning,7.43,1.56,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_15,Billing,Morning,4.3,1.45,True,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_8,Billing,Morning,7.72,2.29,False,Training Gap,False,Baseline,2025-06-23
2025-06-25,Agent_13,General Inquiry,Night,3.05,3.53,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_3,Billing,Morning,9.94,2.34,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_5,Billing,Morning,5.87,3.28,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_29,Technical,Morning,8.47,3.3,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_12,Technical,Afternoon,9.16,1.51,False,External Dependency,False,Baseline,2025-06-23
2025-06-25,Agent_21,Technical,Afternoon,8.36,1.47,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_14,Billing,Afternoon,8.78,0.64,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_6,Account,Night,6.21,2.45,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_4,Billing,Morning,7.51,1.62,True,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_29,Billing,Afternoon,8.43,4.57,True,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_21,Refund,Afternoon,5.54,3.69,True,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_2,Technical,Afternoon,11.93,2.92,True,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_28,Billing,Afternoon,9.19,2.49,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_27,Billing,Night,8.65,3.4,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_2,Billing,Morning,4.7,2.32,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_16,Technical,Afternoon,10.75,1.08,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_20,Billing,Afternoon,4.27,2.8,False,Routing Issue,False,Baseline,2025-06-23
2025-06-25,Agent_16,Technical,Night,7.95,1.85,False,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_24,Billing,Afternoon,5.5,2.96,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_13,General Inquiry,Night,8.38,2.54,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_6,General Inquiry,Night,3.61,1.08,True,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_30,General Inquiry,Afternoon,8.23,2.84,True,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_8,Technical,Morning,10.49,2.14,True,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_30,General Inquiry,Morning,4.97,4.56,True,CRM Slowness,False,Baseline,2025-06-23
2025-06-25,Agent_2,Technical,Morning,9.22,3.31,True,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_17,Account,Morning,8.65,4.31,False,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_28,Account,Afternoon,7.38,1.58,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_22,Technical,Afternoon,17.16,2.98,True,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_1,General Inquiry,Afternoon,6.81,3.03,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_16,Technical,Morning,8.74,2.77,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_22,Refund,Afternoon,9.94,1.62,True,CRM Slowness,False,Baseline,2025-06-23
2025-06-25,Agent_22,Technical,Morning,11.53,3.4,True,CRM Slowness,False,Baseline,2025-06-23
2025-06-25,Agent_1,General Inquiry,Afternoon,7.02,4.76,False,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_5,Account,Morning,5.32,1.64,False,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_12,Technical,Afternoon,12.79,2.67,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_6,Account,Afternoon,3.27,3.58,True,Script Complexity,False,Baseline,2025-06-23
2025-06-25,Agent_22,Account,Night,8.2,4.15,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_5,General Inquiry,Night,5.18,1.97,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_7,General Inquiry,Afternoon,5.12,1.64,True,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_2,Technical,Afternoon,10.69,1.53,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_20,Technical,Afternoon,11.31,3.26,False,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_5,Refund,Afternoon,6.94,3.12,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_9,Billing,Afternoon,6.13,1.87,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_17,General Inquiry,Morning,6.81,2.89,False,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_25,Technical,Morning,10.49,2.72,False,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_11,Technical,Afternoon,11.59,1.27,True,Training Gap,False,Baseline,2025-06-23
2025-06-25,Agent_20,General Inquiry,Morning,7.23,2.71,True,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_30,Account,Afternoon,4.69,2.81,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_29,Technical,Morning,15.89,1.34,True,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_3,Billing,Morning,5.58,2.5,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_13,Technical,Morning,7.81,3.51,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_12,Technical,Afternoon,12.36,3.93,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_13,Technical,Morning,9.21,2.4,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_26,Account,Night,6.99,0.84,True,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_18,Billing,Night,5.81,0.5,False,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_12,Technical,Morning,6.2,2.85,True,External Dependency,True,Baseline,2025-06-23
2025-06-25,Agent_3,Refund,Afternoon,11.04,1.24,True,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_1,General Inquiry,Morning,4.25,3.44,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_21,General Inquiry,Afternoon,7.44,4.45,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_27,Technical,Morning,9.92,3.3,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_19,Technical,Afternoon,8.91,1.65,False,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_9,General Inquiry,Afternoon,6.61,3.26,False,Training Gap,False,Baseline,2025-06-23
2025-06-25,Agent_27,Technical,Afternoon,7.58,1.92,True,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_9,Technical,Afternoon,8.81,2.98,True,External Dependency,True,Baseline,2025-06-23
2025-06-25,Agent_28,Billing,Afternoon,5.25,3.54,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_18,General Inquiry,Afternoon,4.08,1.17,True,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_8,Technical,Night,10.03,1.91,False,Training Gap,False,Baseline,2025-06-23
2025-06-25,Agent_9,Technical,Afternoon,7.32,2.74,False,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_26,Technical,Morning,10.37,1.33,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_6,Technical,Night,8.0,4.56,True,External Dependency,True,Baseline,2025-06-23
2025-06-25,Agent_17,Technical,Morning,7.41,0.65,True,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_12,Refund,Morning,4.72,0.5,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_9,General Inquiry,Morning,5.52,2.45,True,Routing Issue,False,Baseline,2025-06-23
2025-06-25,Agent_5,Refund,Morning,6.48,1.96,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_11,Refund,Morning,6.64,5.09,True,Training Gap,True,Baseline,2025-06-23
2025-06-25,Agent_9,Billing,Afternoon,31.19,2.03,True,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_2,Billing,Afternoon,6.45,3.61,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_3,Refund,Morning,9.84,2.72,True,Routing Issue,True,Baseline,2025-06-23
2025-06-25,Agent_27,Billing,Afternoon,13.01,1.49,True,Script Complexity,True,Baseline,2025-06-23
2025-06-25,Agent_6,Technical,Night,14.22,3.01,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_18,Account,Night,7.14,1.07,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-25,Agent_20,Technical,Morning,9.9,4.08,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_30,Refund,Morning,12.53,1.88,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_20,Account,Afternoon,6.13,1.34,True,Routing Issue,False,Baseline,2025-06-23
2025-06-26,Agent_20,Technical,Night,11.55,3.26,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_2,Technical,Morning,13.75,3.86,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_30,Technical,Afternoon,7.63,3.5,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_3,Refund,Afternoon,2.03,1.86,True,Routing Issue,False,Baseline,2025-06-23
2025-06-26,Agent_16,Refund,Morning,7.7,2.93,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_3,General Inquiry,Afternoon,4.74,1.33,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_13,Billing,Morning,4.58,4.55,True,External Dependency,True,Baseline,2025-06-23
2025-06-26,Agent_30,Technical,Night,13.33,1.96,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_9,Billing,Morning,9.68,2.94,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_25,Technical,Afternoon,9.94,0.5,True,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_15,Technical,Morning,5.0,3.6,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_3,Billing,Afternoon,8.26,1.33,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_25,Technical,Morning,11.21,3.81,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_7,Technical,Morning,14.7,4.07,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_1,Billing,Night,5.9,4.15,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_16,Billing,Night,3.77,1.51,False,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_14,Account,Morning,7.45,3.35,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_11,General Inquiry,Morning,6.12,2.38,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_5,Technical,Afternoon,12.18,2.74,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_11,Refund,Afternoon,9.73,3.59,False,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_27,Technical,Night,12.12,3.18,False,Training Gap,False,Baseline,2025-06-23
2025-06-26,Agent_3,Technical,Morning,10.33,2.48,True,CRM Slowness,False,Baseline,2025-06-23
2025-06-26,Agent_26,Account,Afternoon,6.43,2.31,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_9,Account,Morning,10.21,4.31,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_2,Technical,Morning,7.2,3.04,False,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_12,Account,Afternoon,7.4,2.03,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_20,General Inquiry,Afternoon,5.04,0.94,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_11,Account,Morning,10.4,2.14,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_4,Refund,Morning,3.82,2.42,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_18,General Inquiry,Morning,5.33,0.52,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_30,Technical,Afternoon,9.22,1.57,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_14,General Inquiry,Morning,5.49,2.88,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_10,Technical,Afternoon,10.76,2.47,False,Training Gap,False,Baseline,2025-06-23
2025-06-26,Agent_7,Account,Morning,6.66,1.36,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_14,Account,Afternoon,6.18,3.37,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_5,Technical,Morning,11.26,1.44,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_3,Billing,Morning,3.99,1.73,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_12,Account,Morning,7.81,3.6,True,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_13,Refund,Morning,7.63,1.19,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_21,Account,Morning,5.12,3.91,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_12,Account,Afternoon,6.3,3.26,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_28,Account,Night,7.85,1.37,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_30,Refund,Morning,6.24,2.64,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_18,Billing,Morning,6.24,3.14,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_10,General Inquiry,Afternoon,2.92,3.27,False,CRM Slowness,False,Baseline,2025-06-23
2025-06-26,Agent_2,General Inquiry,Afternoon,6.98,3.66,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_6,Refund,Morning,22.27,1.09,True,Training Gap,False,Baseline,2025-06-23
2025-06-26,Agent_14,Refund,Afternoon,8.77,4.7,True,Training Gap,False,Baseline,2025-06-23
2025-06-26,Agent_1,Technical,Night,10.32,4.4,True,Routing Issue,False,Baseline,2025-06-23
2025-06-26,Agent_10,Billing,Afternoon,4.92,1.24,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_22,Account,Afternoon,8.23,2.4,True,CRM Slowness,False,Baseline,2025-06-23
2025-06-26,Agent_17,Technical,Night,12.68,4.78,False,Training Gap,False,Baseline,2025-06-23
2025-06-26,Agent_8,Account,Afternoon,2.98,1.39,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_7,Technical,Afternoon,10.07,3.02,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_29,Technical,Morning,10.6,2.03,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_4,Billing,Afternoon,6.26,4.3,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_25,Billing,Afternoon,5.54,3.6,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_17,General Inquiry,Morning,7.57,1.58,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_3,Technical,Morning,3.99,4.91,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_11,Technical,Night,8.21,2.21,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_25,Technical,Morning,11.29,2.35,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_25,Billing,Morning,4.76,4.61,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_25,Technical,Night,7.69,2.62,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_15,Account,Morning,5.76,1.91,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_3,Billing,Morning,5.48,2.87,True,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_12,General Inquiry,Morning,4.3,2.83,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_12,Technical,Morning,13.86,1.75,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_17,General Inquiry,Afternoon,5.61,1.77,True,Training Gap,False,Baseline,2025-06-23
2025-06-26,Agent_11,Billing,Morning,8.44,1.09,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_10,Technical,Afternoon,12.38,3.07,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_2,Technical,Morning,13.81,2.55,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_12,Refund,Afternoon,7.66,2.02,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_4,General Inquiry,Afternoon,5.96,3.04,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_24,General Inquiry,Morning,7.23,0.63,False,Training Gap,False,Baseline,2025-06-23
2025-06-26,Agent_28,General Inquiry,Afternoon,5.43,2.29,True,CRM Slowness,False,Baseline,2025-06-23
2025-06-26,Agent_21,Technical,Night,10.36,3.15,True,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_20,Billing,Night,6.19,1.42,True,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_30,General Inquiry,Afternoon,7.45,2.05,True,External Dependency,True,Baseline,2025-06-23
2025-06-26,Agent_28,General Inquiry,Morning,3.51,1.15,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_16,Technical,Morning,4.78,3.12,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_18,General Inquiry,Afternoon,4.64,0.99,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_12,Billing,Morning,2.49,2.78,True,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_13,Account,Afternoon,5.51,2.07,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_22,General Inquiry,Night,8.65,1.3,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_7,General Inquiry,Afternoon,4.94,2.6,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_23,Refund,Morning,8.61,1.92,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_24,Account,Night,9.01,3.46,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_29,Account,Morning,7.34,1.97,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_6,Refund,Morning,8.54,1.33,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_19,Technical,Afternoon,12.97,0.5,True,Routing Issue,False,Baseline,2025-06-23
2025-06-26,Agent_23,Refund,Morning,5.36,3.4,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_19,Technical,Morning,12.51,2.87,True,CRM Slowness,False,Baseline,2025-06-23
2025-06-26,Agent_21,General Inquiry,Afternoon,5.43,2.52,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_27,Billing,Night,7.35,1.07,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_10,Billing,Morning,7.47,4.39,False,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_8,Technical,Afternoon,11.19,3.04,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_15,Account,Morning,7.76,1.94,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_18,General Inquiry,Night,7.05,1.97,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_20,Technical,Night,13.49,0.51,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_28,Account,Morning,3.36,2.06,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_6,Billing,Morning,3.5,0.85,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_23,Account,Night,5.82,2.74,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_26,Billing,Afternoon,7.3,3.35,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_28,Refund,Afternoon,6.58,2.72,False,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_28,General Inquiry,Morning,3.69,5.39,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_13,Technical,Morning,11.35,3.84,False,External Dependency,True,Baseline,2025-06-23
2025-06-26,Agent_28,General Inquiry,Afternoon,5.04,3.62,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_7,Billing,Afternoon,7.08,2.06,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_28,Account,Morning,8.83,2.8,False,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_28,Technical,Morning,7.34,4.38,True,External Dependency,False,Baseline,2025-06-23
2025-06-26,Agent_18,General Inquiry,Morning,6.03,2.36,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_24,General Inquiry,Afternoon,3.54,3.51,True,Training Gap,False,Baseline,2025-06-23
2025-06-26,Agent_22,Billing,Morning,4.02,2.11,False,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_23,Refund,Afternoon,6.59,0.88,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_4,Account,Morning,5.58,1.96,True,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_23,Billing,Night,7.32,1.33,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_15,Technical,Afternoon,10.78,4.01,False,Routing Issue,True,Baseline,2025-06-23
2025-06-26,Agent_26,General Inquiry,Morning,4.05,2.18,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_24,General Inquiry,Morning,7.11,4.53,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_15,General Inquiry,Afternoon,4.12,2.36,False,External Dependency,True,Baseline,2025-06-23
2025-06-26,Agent_16,Billing,Afternoon,6.17,2.6,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_6,Technical,Morning,12.17,1.95,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_8,Technical,Afternoon,11.62,3.93,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_10,Billing,Afternoon,5.87,1.8,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_2,Billing,Afternoon,5.13,2.69,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_8,General Inquiry,Afternoon,4.57,2.5,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_22,Technical,Morning,11.05,2.49,True,CRM Slowness,True,Baseline,2025-06-23
2025-06-26,Agent_12,General Inquiry,Morning,4.38,0.5,True,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_3,Account,Morning,8.9,1.57,True,External Dependency,True,Baseline,2025-06-23
2025-06-26,Agent_15,General Inquiry,Afternoon,3.06,2.28,False,Training Gap,True,Baseline,2025-06-23
2025-06-26,Agent_26,Refund,Morning,4.77,3.03,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_22,Account,Morning,7.37,2.9,True,Script Complexity,True,Baseline,2025-06-23
2025-06-26,Agent_27,Billing,Morning,4.12,3.9,True,Training Gap,True,Baseline,2025-06-23
